utc_timestamp,cet_cest_timestamp,DE_price_day_ahead,DE_solar_generation_actual,DE_wind_generation_actual,DE_wind_onshore_generation_actual,FR_solar_generation_actual,FR_wind_onshore_generation_actual,FR_price_day_ahead,SE_price_day_ahead,SE_wind_generation_actual,DE_generation,FR_generation,SE_generation
2017-03-23T16:00:00Z,2017-03-23T17:00:00+0100,37.92,2039,9141,6579,1090,2466,44.43,31.75,2419.183055,68003.73469,60590,17859
2017-03-23T17:00:00Z,2017-03-23T18:00:00+0100,40,150,9341,6522,374,2232,47.49,33.99,2276.707537,69768.15306,65475,18540
2017-03-23T18:00:00Z,2017-03-23T19:00:00+0100,42.77,0,9947,7317,18,2240,48,32.8,2325.925655,72207.42857,66946,19005
2017-03-23T19:00:00Z,2017-03-23T20:00:00+0100,38.9,0,10005,7819,-1,2243,49.69,31.52,2421.135944,68330.83673,62245,18659
2017-03-23T20:00:00Z,2017-03-23T21:00:00+0100,34.97,0,9782,8178,-1,1990,44.91,31.12,2477.261926,64119.66327,58880,18089
2017-03-23T21:00:00Z,2017-03-23T22:00:00+0100,32.89,0,9497,8224,-1,1876,37.75,30.62,2499.059983,60384.69388,61786,17266
2017-03-23T22:00:00Z,2017-03-23T23:00:00+0100,30.63,0,8911,7823,-1,2096,40.25,29.59,2365.173127,55566.26531,60969,16447
2017-03-23T23:00:00Z,2017-03-24T00:00:00+0100,29.04,0,8065,7215,-1,2084,34.39,29.04,2266.386269,52166.14286,56301,15866
2017-03-24T00:00:00Z,2017-03-24T01:00:00+0100,28.99,0,7380,6720,-1,1734,30.45,28.99,2335.995615,50055.55102,55728,15728
2017-03-24T01:00:00Z,2017-03-24T02:00:00+0100,29.21,0,6962,6456,-1,1660,29.98,29.21,2294.702909,49225.04082,53305,15796
2017-03-24T02:00:00Z,2017-03-24T03:00:00+0100,28.87,0,6940,6551,-1,1634,29.2,28.87,2137.811862,49720.03061,51637,15937
2017-03-24T03:00:00Z,2017-03-24T04:00:00+0100,29,0,7131,6811,-1,1764,29.05,29,1993.294921,51454.28571,51819,16263
2017-03-24T04:00:00Z,2017-03-24T05:00:00+0100,30.14,0,7112,6841,-1,1754,29.05,30.14,1777.286077,55525.5,56038,17019
2017-03-24T05:00:00Z,2017-03-24T06:00:00+0100,37.91,369,7493,7325,-1,1724,30.41,33.08,1605.850305,62946.44898,62139,18723
2017-03-24T06:00:00Z,2017-03-24T07:00:00+0100,41.69,2818,7702,7564,22,1878,35.19,41.13,1336.642781,68296.16327,65829,19795
2017-03-24T07:00:00Z,2017-03-24T08:00:00+0100,43.79,6651,6404,6238,380,1856,40.19,43.79,895.285501,71001.52041,67095,19658
2017-03-24T08:00:00Z,2017-03-24T09:00:00+0100,41.09,10461,5578,5396,971,1765,43.02,41.09,673.298435,71390.84694,67096,18999
2017-03-24T09:00:00Z,2017-03-24T10:00:00+0100,35.71,13468,5518,5408,1472,1728,41.74,35.71,796.710691,72351.67347,66317,18707
2017-03-24T10:00:00Z,2017-03-24T11:00:00+0100,33.07,15608,5252,5184,1884,2059,37.54,33.01,1072.146663,72709.29592,65942,18300
2017-03-24T11:00:00Z,2017-03-24T12:00:00+0100,32.09,16750,4470,4442,2162,2552,36.69,31.31,1332.003649,71247.18367,65081,17821
2017-03-24T12:00:00Z,2017-03-24T13:00:00+0100,30.29,16631,3963,3936,2012,2904,36.25,30.29,1705.079481,69633.70408,62771,17345
2017-03-24T13:00:00Z,2017-03-24T14:00:00+0100,29.9,15202,4095,4067,1734,3243,35.95,29.9,2159.253908,67610.13265,60892,16888
2017-03-24T14:00:00Z,2017-03-24T15:00:00+0100,30.07,12154,4662,4599,1418,3358,35.02,30.07,2493.012304,66460.5,59403,16749
2017-03-24T15:00:00Z,2017-03-24T16:00:00+0100,31.2,7421,5266,5189,1016,3644,36.35,30.31,2740.352929,65207.62245,58303,16974
2017-03-24T16:00:00Z,2017-03-24T17:00:00+0100,36.63,2682,5471,5346,543,3836,36.9,30.84,2972.739568,64910.76531,59389,17462
2017-03-24T17:00:00Z,2017-03-24T18:00:00+0100,40.59,212,6048,5830,171,3938,39.6,31.38,3159.493068,66575.53061,62791,18048
2017-03-24T18:00:00Z,2017-03-24T19:00:00+0100,42.96,0,7618,7354,6,4342,42.4,30.66,3434.571788,69064.66327,64695,18016
2017-03-24T19:00:00Z,2017-03-24T20:00:00+0100,38.92,0,8123,7879,-1,5032,48.42,30.05,3298.568061,65221.41837,60401,17296
2017-03-24T20:00:00Z,2017-03-24T21:00:00+0100,34.85,0,7820,7631,-1,5376,48.47,29.83,3356.432611,60885.42857,57490,16390
2017-03-24T21:00:00Z,2017-03-24T22:00:00+0100,34.37,0,7368,7143,-1,5758,44.62,29.5,3551.097916,57785.66327,60526,15516
2017-03-24T22:00:00Z,2017-03-24T23:00:00+0100,32.48,0,7113,6827,-1,5817,44.92,28.89,3621.1893,53719.94898,59319,14903
2017-03-24T23:00:00Z,2017-03-25T00:00:00+0100,32.64,0,6881,6631,-1,5956,41.56,27.85,3696.386052,50165.82653,54226,14352
2017-03-25T00:00:00Z,2017-03-25T01:00:00+0100,29.14,0,6799,6505,-1,5998,31.16,27.13,3774.942329,48328.22449,53394,14130
2017-03-25T01:00:00Z,2017-03-25T02:00:00+0100,28.32,0,6702,6389,-1,6125,29.1,26.17,3821.607141,47406.18367,50664,14060
2017-03-25T02:00:00Z,2017-03-25T03:00:00+0100,27.13,0,7094,6709,-1,6386,28.91,26.18,3875.032085,47538.96939,48521,14027
2017-03-25T03:00:00Z,2017-03-25T04:00:00+0100,27.02,0,7452,6999,-1,6496,28.65,26.37,3850.911518,47917.72449,48075,14119
2017-03-25T04:00:00Z,2017-03-25T05:00:00+0100,27.56,0,7640,7140,-1,6505,28.53,26.9,3700.435694,48167.10204,49513,14260
2017-03-25T05:00:00Z,2017-03-25T06:00:00+0100,28.55,550,7860,7305,-1,7023,30.72,27.87,3477.661232,48672.61224,50669,14484
2017-03-25T06:00:00Z,2017-03-25T07:00:00+0100,29.92,4118,7366,6804,82,7468,32.38,28.86,3108.772046,51905.47959,53001,15056
2017-03-25T07:00:00Z,2017-03-25T08:00:00+0100,30.21,9551,6210,5510,566,7472,39.61,29.18,2730.291641,55831.41837,55572,15554
2017-03-25T08:00:00Z,2017-03-25T09:00:00+0100,29,15478,5542,4825,1286,7399,40.5,28.9,2565.287165,58282.86735,56846,15823
2017-03-25T09:00:00Z,2017-03-25T10:00:00+0100,28.19,20143,6858,6200,1924,7572,40.54,28.28,2422.052415,59314.56122,56217,15733
2017-03-25T10:00:00Z,2017-03-25T11:00:00+0100,25.39,22659,8386,7788,2372,8158,41.72,26.38,2350.985916,59620.58163,56668,15566
2017-03-25T11:00:00Z,2017-03-25T12:00:00+0100,22.91,23570,9414,8827,2612,8750,42.52,26.25,2285.077552,58245.36735,57198,15325
2017-03-25T12:00:00Z,2017-03-25T13:00:00+0100,21.09,22967,10034,9394,2848,8985,39.51,25.83,2250.894163,55908.12245,53596,15077
2017-03-25T13:00:00Z,2017-03-25T14:00:00+0100,15.97,20352,10474,9826,2777,9054,38.3,26.03,2185.492078,53938.28571,51284,14831
2017-03-25T14:00:00Z,2017-03-25T15:00:00+0100,20.07,15606,10337,9725,2480,9039,37.69,26.6,1823.118249,53040.46939,49519,14785
2017-03-25T15:00:00Z,2017-03-25T16:00:00+0100,23.47,9536,9732,9164,1902,8729,35.63,27.68,1560.937491,52512.46939,48500,14949
2017-03-25T16:00:00Z,2017-03-25T17:00:00+0100,28.04,3534,8850,8302,1112,8322,37.91,28.65,1275.473224,53772.40816,49445,15462
2017-03-25T17:00:00Z,2017-03-25T18:00:00+0100,33.85,296,8554,7988,399,7568,37.92,30.19,1499.253611,56512.53061,53441,16317
2017-03-25T18:00:00Z,2017-03-25T19:00:00+0100,39.17,0,9690,9233,25,7018,40,30.67,1892.051792,59240.02041,57201,16772
2017-03-25T19:00:00Z,2017-03-25T20:00:00+0100,37.6,0,10590,10108,-1,6598,52.14,29.96,2313.062107,55843.31633,54321,16356
2017-03-25T20:00:00Z,2017-03-25T21:00:00+0100,33.31,0,10298,9852,-1,6320,43.94,29.65,2509.462392,52896.04082,52376,15853
2017-03-25T21:00:00Z,2017-03-25T22:00:00+0100,32.94,0,9423,8980,-1,5857,35.58,29.33,2727.543961,50912.07143,56272,15313
2017-03-25T22:00:00Z,2017-03-25T23:00:00+0100,29,0,9225,8747,-1,5318,36.06,28.34,2820.00989,47651.2551,56304,14651
2017-03-25T23:00:00Z,2017-03-26T00:00:00+0100,28.74,0,8505,8050,-1,5090,37.17,28.74,2842.803172,44408.52041,52240,14192
2017-03-26T00:00:00Z,2017-03-26T01:00:00+0100,27.94,0,7559,7194,-1,4822,36.26,27.94,2854.718397,42440.88776,50787,13981
2017-03-26T01:00:00Z,2017-03-26T03:00:00+0200,26.97,0,6547,6265,-1,4510,29.13,27.46,2900.313568,41535.53061,50787,13918
2017-03-26T02:00:00Z,2017-03-26T04:00:00+0200,26.62,0,5877,5636,-1,4019,29.23,26.97,2986.4416,41888.04082,48598,13933
2017-03-26T03:00:00Z,2017-03-26T05:00:00+0200,24.65,0,5222,5032,-1,3547,28.87,26.62,3190.86484,42337.04082,46063,14061
2017-03-26T04:00:00Z,2017-03-26T06:00:00+0200,26.87,0,4294,4126,-1,3494,29,24.65,3360.331579,42120.96939,45855,14250
2017-03-26T05:00:00Z,2017-03-26T07:00:00+0200,27.67,678,3430,3313,-1,3518,30.14,26.87,3630.75207,42738.12245,46800,14397
2017-03-26T06:00:00Z,2017-03-26T08:00:00+0200,28.24,4456,2628,2468,148,3290,37.91,27.64,3667.922739,45566.03061,46926,14667
2017-03-26T07:00:00Z,2017-03-26T09:00:00+0200,28.58,10204,1633,1523,1043,2732,45.72,28.24,3504.115376,49153.83673,49145,15147
2017-03-26T08:00:00Z,2017-03-26T10:00:00+0200,26.06,15644,1120,1061,2220,2020,43.79,28.58,3312.958693,51792.86735,50635,15361
2017-03-26T09:00:00Z,2017-03-26T11:00:00+0200,24.93,20197,892,853,3134,1574,41.09,28.44,3282.349791,53869.14286,51600,15242
2017-03-26T10:00:00Z,2017-03-26T12:00:00+0200,25.82,23112,743,724,3830,1070,41.07,27.89,3434.847099,53383.12245,52099,14997
2017-03-26T11:00:00Z,2017-03-26T13:00:00+0200,22.06,24096,867,845,4190,930,39.43,27.31,3599.957207,51280.10204,53236,14651
2017-03-26T12:00:00Z,2017-03-26T14:00:00+0200,18.46,23259,1186,1156,4389,913,37.84,24.29,3770.644996,49002.82653,49094,14316
2017-03-26T13:00:00Z,2017-03-26T15:00:00+0200,16.97,20512,1615,1593,4376,914,38,23.46,3856.866526,47744.80612,46056,14117
2017-03-26T14:00:00Z,2017-03-26T16:00:00+0200,17.65,15886,2094,2061,3994,835,37.31,23.2,3976.678459,47435.17347,43671,14213
2017-03-26T15:00:00Z,2017-03-26T17:00:00+0200,22.22,9797,2368,2316,3163,771,30.52,23.36,3908.635505,49016.11224,42294,14446
2017-03-26T16:00:00Z,2017-03-26T18:00:00+0200,30.31,3649,2559,2472,1982,732,31.2,24.01,3895.727941,51370,42907,14839
2017-03-26T17:00:00Z,2017-03-26T19:00:00+0200,35.82,316,2723,2614,699,808,36.63,28.53,3870.848396,53359.81633,45894,15467
2017-03-26T18:00:00Z,2017-03-26T20:00:00+0200,40.07,0,3646,3525,36,1208,40.59,29.48,3835.776021,55370.54082,49405,15899
2017-03-26T19:00:00Z,2017-03-26T21:00:00+0200,39.64,0,4356,4205,-1,1986,42.96,29.66,3746.688694,53503.86735,52267,15359
2017-03-26T20:00:00Z,2017-03-26T22:00:00+0200,38.79,0,4384,4258,-1,2484,38.92,28.57,3659.543818,52574.79592,50539,14605
2017-03-26T21:00:00Z,2017-03-26T23:00:00+0200,38.06,0,4428,4291,-1,2869,34.85,27.99,3516.949585,49247.52041,53674,13867
2017-03-26T22:00:00Z,2017-03-27T00:00:00+0200,28.25,0,4648,4481,-1,2924,34.37,25.97,3259.945398,46487.84694,53041,13486
2017-03-26T23:00:00Z,2017-03-27T01:00:00+0200,28.27,0,4507,4367,-1,2872,32.48,25.47,2931.74902,44827.2551,49392,13282
2017-03-27T00:00:00Z,2017-03-27T02:00:00+0200,28.3,0,4183,4085,-1,2751,32.64,24.06,2502.698042,44553.67347,48716,13288
2017-03-27T01:00:00Z,2017-03-27T03:00:00+0200,26.88,0,3933,3842,-1,2565,29.14,24.1,2063.490843,45681.72449,46639,13353
2017-03-27T02:00:00Z,2017-03-27T04:00:00+0200,27.06,0,3820,3717,-1,2474,28.32,25.16,1923.127383,47856.81633,45114,13627
2017-03-27T03:00:00Z,2017-03-27T05:00:00+0200,30.1,0,3784,3676,-1,2408,27.13,26.71,1921.518573,52313,45754,14496
2017-03-27T04:00:00Z,2017-03-27T06:00:00+0200,39.31,1,4086,3946,-1,2556,27.02,29.38,2065.171118,61758.34694,49931,16288
2017-03-27T05:00:00Z,2017-03-27T07:00:00+0200,48,927,4402,4284,-1,2838,27.56,30.69,2306.773852,66768.45918,57380,17931
2017-03-27T06:00:00Z,2017-03-27T08:00:00+0200,48.16,5869,4188,4092,178,3132,28.55,34.28,2459.438031,68498.39796,60971,18353
2017-03-27T07:00:00Z,2017-03-27T09:00:00+0200,40.91,12746,2871,2764,1092,2884,29.92,36.54,2466.706053,68690.84694,61828,18112
2017-03-27T08:00:00Z,2017-03-27T10:00:00+0200,36.56,18982,1951,1884,2323,1974,30.21,35.65,2507.671568,69481.13265,61265,18068
2017-03-27T09:00:00Z,2017-03-27T11:00:00+0200,33.24,23276,2025,1980,3395,1664,31.07,34.09,2563.696818,70121.20408,60032,17731
2017-03-27T10:00:00Z,2017-03-27T12:00:00+0200,30.48,25567,2069,1997,3978,1708,28.56,32.44,2797.724334,69272.45918,59438,17383
2017-03-27T11:00:00Z,2017-03-27T13:00:00+0200,29.67,26099,1858,1739,4205,1869,26.46,30.44,3093.55101,68673.32653,58731,17063
2017-03-27T12:00:00Z,2017-03-27T14:00:00+0200,29.11,24828,1673,1487,4030,2018,24.27,29.67,3385.885305,66919.68367,56792,16750
2017-03-27T13:00:00Z,2017-03-27T15:00:00+0200,28.92,21755,1633,1370,3734,1876,21.09,29.11,3701.600636,65623.83673,54666,16697
2017-03-27T14:00:00Z,2017-03-27T16:00:00+0200,29.9,16972,1554,1287,3239,1646,15.97,28.92,3781.371949,64079.54082,52667,16468
2017-03-27T15:00:00Z,2017-03-27T17:00:00+0200,32.35,10501,1496,1196,2580,1520,17.26,29.18,3669.080113,63785.13265,51027,16550
2017-03-27T16:00:00Z,2017-03-27T18:00:00+0200,40,3964,1449,1122,1566,1330,21.62,29.69,3537.783713,63843.2449,50790,16378
2017-03-27T17:00:00Z,2017-03-27T19:00:00+0200,46.99,356,1718,1418,549,1152,28.04,29.91,3477.161877,65253.16327,53351,16729
2017-03-27T18:00:00Z,2017-03-27T20:00:00+0200,46.27,0,2644,2338,34,1114,33.06,30.09,3452.729357,66674.7551,54358,16985
2017-03-27T19:00:00Z,2017-03-27T21:00:00+0200,39.98,0,3630,3312,-1,1330,39.17,29.89,3418.631133,63151.66327,55099,16314
2017-03-27T20:00:00Z,2017-03-27T22:00:00+0200,37.94,0,4084,3758,-1,1489,37.6,29.8,3262.889028,59156.60204,52277,15315
2017-03-27T21:00:00Z,2017-03-27T23:00:00+0200,32.4,0,4206,3928,-1,1532,33.31,29.51,3148.442855,54445.83673,55244,14313
2017-03-27T22:00:00Z,2017-03-28T00:00:00+0200,28.71,0,4051,3734,-1,1669,32.94,28.5,3038.29637,50808.20408,54829,13733
2017-03-27T23:00:00Z,2017-03-28T01:00:00+0200,28.07,0,3908,3583,-1,1808,29.15,24.17,2843.7069,48815.77551,49973,13491
2017-03-28T00:00:00Z,2017-03-28T02:00:00+0200,27.43,0,3753,3477,-1,1883,29.62,24.28,2637.567677,47925.04082,49383,13535
2017-03-28T01:00:00Z,2017-03-28T03:00:00+0200,27.24,0,3488,3284,-1,1778,28.09,24.65,2516.031213,48628.70408,47231,13574
2017-03-28T02:00:00Z,2017-03-28T04:00:00+0200,27.72,0,3233,3049,-1,1732,27.53,26.03,2321.913773,50298.90816,45379,13781
2017-03-28T03:00:00Z,2017-03-28T05:00:00+0200,29.06,0,3210,3064,-1,1680,26.97,27.72,2089.54652,54515.32653,45608,14577
2017-03-28T04:00:00Z,2017-03-28T06:00:00+0200,38.91,2,3211,3082,-1,1684,26.62,29.06,1860.110245,63016.93878,49274,16464
2017-03-28T05:00:00Z,2017-03-28T07:00:00+0200,46.13,993,3252,3168,-1,1725,24.65,31.93,1761.239587,67737.21429,56509,17966
2017-03-28T06:00:00Z,2017-03-28T08:00:00+0200,50,5914,3073,3032,177,1913,26.87,40.85,1517.019539,69239.5,60143,18194
2017-03-28T07:00:00Z,2017-03-28T09:00:00+0200,43.03,12744,2164,2119,1116,1662,27.67,48.61,1380.117787,69107.63265,60847,17874
2017-03-28T08:00:00Z,2017-03-28T10:00:00+0200,39.94,18679,926,908,2434,1158,28.43,42,1411.282639,69708.38776,60287,17797
2017-03-28T09:00:00Z,2017-03-28T11:00:00+0200,37.4,22829,637,623,3538,1109,29.05,38.98,1367.735064,70357.44898,59105,17606
2017-03-28T10:00:00Z,2017-03-28T12:00:00+0200,32.29,24964,855,849,4258,1369,27.45,36.5,1305.127733,69408.14286,58732,17378
2017-03-28T11:00:00Z,2017-03-28T13:00:00+0200,30.71,25286,1748,1731,4491,1624,26.52,32.29,1361.275148,68557.35714,58009,16969
2017-03-28T12:00:00Z,2017-03-28T14:00:00+0200,29.98,23976,2980,2967,4298,1901,26.94,30.71,1351.184491,67236.18367,56123,16712
2017-03-28T13:00:00Z,2017-03-28T15:00:00+0200,30,20778,4142,4132,4086,2166,22.68,29.98,1344.50325,65972.52041,54420,16609
2017-03-28T14:00:00Z,2017-03-28T16:00:00+0200,30.05,15714,4927,4900,3507,2504,16.17,30,1288.919441,64521.07143,52780,16521
2017-03-28T15:00:00Z,2017-03-28T17:00:00+0200,32.16,9478,5402,5346,2800,2664,16.97,30.05,1194.415764,64379.89796,51041,16796
2017-03-28T16:00:00Z,2017-03-28T18:00:00+0200,37.46,3525,5485,5386,1864,2616,17.65,31.39,1033.218742,64818.97959,51352,16874
2017-03-28T17:00:00Z,2017-03-28T19:00:00+0200,41.41,349,4870,4720,698,2028,20.24,36.55,988.988658,65729.46939,53718,17232
2017-03-28T18:00:00Z,2017-03-28T20:00:00+0200,41.01,0,5840,5619,46,1740,31.07,40.41,1119.986155,66559.22449,53905,17599
2017-03-28T19:00:00Z,2017-03-28T21:00:00+0200,36.4,0,7216,6958,-1,1830,35.82,36.98,1252.722358,63018.02041,54875,16806
2017-03-28T20:00:00Z,2017-03-28T22:00:00+0200,33.56,0,8419,8151,-1,2025,40.07,32.65,1212.799981,58685.9898,52047,15879
2017-03-28T21:00:00Z,2017-03-28T23:00:00+0200,28.9,0,9580,9136,-1,2153,39.64,30.46,1191.313228,53629.68367,54892,14810
2017-03-28T22:00:00Z,2017-03-29T00:00:00+0200,28.06,0,10689,9817,-1,2286,38.79,28.9,1157.870083,50192.2551,54137,14191
2017-03-28T23:00:00Z,2017-03-29T01:00:00+0200,26.71,0,12091,10822,-1,2391,38.06,28.06,1122.583859,48353.58163,49397,13926
2017-03-29T00:00:00Z,2017-03-29T02:00:00+0200,26.68,0,12696,11460,-1,2560,30.76,27.37,1044.646799,47415.71429,48136,13906
2017-03-29T01:00:00Z,2017-03-29T03:00:00+0200,26.07,0,13438,12014,-1,2535,28.63,27.12,981.875368,48100.88776,46147,14003
2017-03-29T02:00:00Z,2017-03-29T04:00:00+0200,26.09,0,15359,13316,-1,2292,28.63,26.89,966.362883,49273.02041,44588,14266
2017-03-29T03:00:00Z,2017-03-29T05:00:00+0200,26.95,0,17720,14920,-1,2172,27.62,27.2,936.919885,53700.33673,44910,15156
2017-03-29T04:00:00Z,2017-03-29T06:00:00+0200,34.16,2,20311,17161,-1,2172,27.33,29.2,847.637359,62992.17347,48756,16987
2017-03-29T05:00:00Z,2017-03-29T07:00:00+0200,39.56,751,21334,17816,-1,2197,30.1,34.16,816.569159,67954.90816,55712,18456
2017-03-29T06:00:00Z,2017-03-29T08:00:00+0200,39.78,4203,20712,17345,204,2137,39.31,39.56,717.556188,69839.33673,59128,18948
2017-03-29T07:00:00Z,2017-03-29T09:00:00+0200,30.88,9074,19782,16425,1242,1886,48,40.76,590.301016,69739.5102,60034,18811
2017-03-29T08:00:00Z,2017-03-29T10:00:00+0200,27.66,13347,20644,17416,2591,1524,48.16,41.01,538.099907,70859.30612,59600,18972
2017-03-29T09:00:00Z,2017-03-29T11:00:00+0200,26.55,15710,22494,19780,3676,1264,40.91,38.88,621.52845,71646.07143,58800,18834
2017-03-29T10:00:00Z,2017-03-29T12:00:00+0200,27.25,15754,23368,21254,4402,1414,36.56,37.83,794.979039,71002.90816,58506,18686
2017-03-29T11:00:00Z,2017-03-29T13:00:00+0200,26.05,14622,21338,19909,4802,1530,33.24,37.96,871.192893,70181.71429,57795,18413
2017-03-29T12:00:00Z,2017-03-29T14:00:00+0200,26.09,13114,18656,17684,4854,1526,30.48,37.94,963.014791,68653.96939,55758,18287
2017-03-29T13:00:00Z,2017-03-29T15:00:00+0200,28.05,11501,16270,15431,4642,1426,29.67,35.85,1089.315649,67413.43878,53781,18188
2017-03-29T14:00:00Z,2017-03-29T16:00:00+0200,30.65,9023,14046,13213,4109,1260,29.11,33.41,1190.40875,66060.02041,52129,17939
2017-03-29T15:00:00Z,2017-03-29T17:00:00+0200,31.23,5546,12320,11545,3218,1064,28.92,32.52,1146.70012,65990.86735,50363,18167
2017-03-29T16:00:00Z,2017-03-29T18:00:00+0200,35.19,2173,10216,9502,1978,812,29.9,33.01,1006.870334,66044.30612,50050,18046
2017-03-29T17:00:00Z,2017-03-29T19:00:00+0200,40.47,236,8681,7881,682,633,32.35,34.64,883.660979,66536.46939,52152,18243
2017-03-29T18:00:00Z,2017-03-29T20:00:00+0200,41.81,0,7477,6812,44,542,34.86,39.5,943.737175,66116.13265,52635,18445
2017-03-29T19:00:00Z,2017-03-29T21:00:00+0200,37.66,0,7012,6355,-1,738,45.26,40.63,924.369864,62185.58163,53596,17600
2017-03-29T20:00:00Z,2017-03-29T22:00:00+0200,35.07,0,6404,5680,-1,1068,46.27,37.62,895.857149,58049.59184,50753,16714
2017-03-29T21:00:00Z,2017-03-29T23:00:00+0200,30.72,0,5910,5237,-1,1397,39.98,34.32,792.395228,53327.07143,53559,15787
2017-03-29T22:00:00Z,2017-03-30T00:00:00+0200,28.73,0,5829,5062,-1,1584,37.94,29.99,754.986588,50089.77551,52910,15267
2017-03-29T23:00:00Z,2017-03-30T01:00:00+0200,28.02,0,5680,4720,-1,1709,32.4,28.7,735.431813,48096.72449,48427,15011
2017-03-30T00:00:00Z,2017-03-30T02:00:00+0200,27.3,0,5584,4368,-1,1919,28.71,28.02,638.157482,47109.55102,47094,14937
2017-03-30T01:00:00Z,2017-03-30T03:00:00+0200,26.38,0,5780,4243,-1,2103,28.07,27.3,631.153207,47670.13265,44987,14958
2017-03-30T02:00:00Z,2017-03-30T04:00:00+0200,26.78,0,5918,4153,-1,2338,27.43,27.25,612.60053,49282.73469,43162,15230
2017-03-30T03:00:00Z,2017-03-30T05:00:00+0200,28.53,0,6326,4084,-1,2398,27.24,27.69,674.902166,53454,43667,16188
2017-03-30T04:00:00Z,2017-03-30T06:00:00+0200,36,1,7001,4270,-1,2504,27.72,28.81,799.22311,62366.38776,47187,17927
2017-03-30T05:00:00Z,2017-03-30T07:00:00+0200,43.06,523,7766,4591,-1,2779,29.06,35.71,932.874468,67508.81633,54480,19480
2017-03-30T06:00:00Z,2017-03-30T08:00:00+0200,46.01,3121,8048,4860,234,2767,38.91,43.06,897.827196,69438.07143,57516,19685
2017-03-30T07:00:00Z,2017-03-30T09:00:00+0200,42.86,7396,7696,4356,1362,2322,46.13,47.14,772.142939,69164.69388,58224,19351
2017-03-30T08:00:00Z,2017-03-30T10:00:00+0200,39.93,12344,7600,4118,2758,1446,50,43.91,828.278621,69828.81633,57663,19172
2017-03-30T09:00:00Z,2017-03-30T11:00:00+0200,38.42,16687,8072,4538,3848,1057,43.03,40.07,1073.512051,70493.77551,56712,18823
2017-03-30T10:00:00Z,2017-03-30T12:00:00+0200,33.01,19126,8638,5096,4556,1230,39.96,38.42,1264.576986,69563.86735,56411,18599
2017-03-30T11:00:00Z,2017-03-30T13:00:00+0200,30.98,20040,9272,5668,4912,1762,37.4,33.82,1437.687103,68757.53061,55962,18428
2017-03-30T12:00:00Z,2017-03-30T14:00:00+0200,29.58,19404,10070,6466,4948,2256,32.29,31.3,1649.603432,67365.45918,54281,18400
2017-03-30T13:00:00Z,2017-03-30T15:00:00+0200,29.07,17487,10412,6778,4627,2432,30.71,30.3,1723.531102,66228.26531,52486,18465
2017-03-30T14:00:00Z,2017-03-30T16:00:00+0200,28.93,13646,10289,6618,3949,2602,29.98,29.65,1719.351788,64532.66327,51081,18414
2017-03-30T15:00:00Z,2017-03-30T17:00:00+0200,30.43,8737,9333,5615,2952,2631,30,29.55,1772.639565,64339.61224,49466,18625
2017-03-30T16:00:00Z,2017-03-30T18:00:00+0200,35.93,3496,8318,4613,1738,2592,30.05,31.18,1957.440597,64404.07143,49379,18446
2017-03-30T17:00:00Z,2017-03-30T19:00:00+0200,40.46,395,8321,4699,564,2420,32.16,35.07,2045.950848,65256.11224,51357,18437
2017-03-30T18:00:00Z,2017-03-30T20:00:00+0200,40.07,0,9510,6014,42,2622,37.46,39.49,1989.929394,66309.66327,51253,18256
2017-03-30T19:00:00Z,2017-03-30T21:00:00+0200,35,0,10635,7430,-1,3336,41.41,31.88,1863.579452,62757.87755,52008,17501
2017-03-30T20:00:00Z,2017-03-30T22:00:00+0200,32.47,0,11457,8684,-1,4225,41.01,29.87,1756.681378,58376.5,49360,16281
2017-03-30T21:00:00Z,2017-03-30T23:00:00+0200,28.94,0,11893,9342,-1,4722,36.4,28.76,1729.618249,53212.26531,51948,15244
2017-03-30T22:00:00Z,2017-03-31T00:00:00+0200,26.91,0,12340,9807,-1,4976,33.56,28.01,1579.591815,49672.30612,51301,14584
2017-03-30T23:00:00Z,2017-03-31T01:00:00+0200,24.77,0,12930,10287,-1,5204,31.21,26.91,1454.853988,47743.11224,46536,14283
2017-03-31T00:00:00Z,2017-03-31T02:00:00+0200,24.45,0,13368,10534,-1,5288,33.03,24.77,1341.586146,46779.32653,45107,14115
2017-03-31T01:00:00Z,2017-03-31T03:00:00+0200,23.05,0,13612,10542,-1,5330,28.73,24.45,1198.397907,47152.17347,42985,14106
2017-03-31T02:00:00Z,2017-03-31T04:00:00+0200,23.45,0,13582,10566,-1,5256,28.08,24.55,1119.995383,48583.60204,41065,14319
2017-03-31T03:00:00Z,2017-03-31T05:00:00+0200,27.24,0,14048,10869,-1,4958,26.9,25.73,982.279446,52698.14286,41307,15064
2017-03-31T04:00:00Z,2017-03-31T06:00:00+0200,33.09,6,14165,10984,-1,4910,27,28.03,853.322369,61667.37755,44470,16757
2017-03-31T05:00:00Z,2017-03-31T07:00:00+0200,37.95,1132,14047,10944,0,4878,27.98,32.3,712.546114,66439.91837,51167,18200
2017-03-31T06:00:00Z,2017-03-31T08:00:00+0200,38.99,5826,12975,9970,185,4645,29.87,37.04,481.160829,68181.88776,54251,18636
2017-03-31T07:00:00Z,2017-03-31T09:00:00+0200,37.97,12090,10238,7380,817,4222,32.09,38.99,269.796814,68297.2551,55447,18583
2017-03-31T08:00:00Z,2017-03-31T10:00:00+0200,35.93,17543,7779,5113,1604,3731,34.42,37.97,220.637473,68780.47959,55891,18652
